address,databaseID,price,bedrooms,bathroom,sqft,zip,lat,lng,ancherRating,jamesRating
2300-Pima-Ln-Bullhead-City-AZ-86442,5e7a72fca0a7f0c61005f597,69000,2,2,720,86442,35.0901981,-114.6023675,poor,poor
2349-Sebago-Dr-Lakeland-FL-33805,5e7916e21f19d194c8a02162,314277,5,3,2125,33805,28.1259242,-81.91403919999999},,
2490-Torrens-Dr-Lakeland-FL-33805,5e7917761f19d194c8a02165,265463,4,2,2073,33805,28.1182038,-81.9163897},,
1280-Mohave-Dr-APT-26-Bullhead-City-AZ-86442,5e7a4d631f19d194c8a025fc,63500,2,1,811,86442,35.0824699,-114.6030338,poor,poor
505-Crampton-Ln-North-Fort-Myers-FL-33903,5e83e480baa2413ce04627b3,120000,2,2,1448,33903,26.6912992,-81.9129603,medium,medium
3460-N-Key-Dr-APT-307-North-Fort-Myers-FL-33903,5e83e83abaa2413ce04627c8,117000,2,2,1106,33903,26.6580194,-81.8894242,medium,unsure
926-Lakehurst-St-Lakeland-FL-33805,5e7918df1f19d194c8a0216e,122641,--,1,946,33805,28.0681049,-81.9457031,useless,useless
1733-Bayview-Dr-Lakeland-FL-33805,5e7917f31f19d194c8a02168,142504,3,1,1212,33805,28.0678209,-81.97106},,
1139-N-Swindell-Ave-Lakeland-FL-33805,5e79180a1f19d194c8a02169,93654,3,1,1088,33805,28.0585657,-81.9841211},,
1118-Lakewood-Rd-Lakeland-FL-33805,5e7917db1f19d194c8a02167,110532,3,1,1011,33805,28.1177924,-81.9334689,useless,useless
531-Grove-Dr-Bartow-FL-33830,5e76a35d10ae644708157416,1200000,4,3,3285,33830,27.9141357,-81.7779752,rich,rich
565-Malibu-Cir-N-Bullhead-City-AZ-86442,5e7a6238a0a7f0c61005f586,67500,2,2,980,86442,35.0971006,-114.6284602,poor,poor
300-Marina-Blvd-Bullhead-City-AZ-86442,5e9dc4a1590ccc52909b8e2f,62500,2,2,896,86442,35.0994364,-114.6374989,poor,poor
1325-Sherman-St-Danville-IL-61832,5e7b0f04ccaa4a3ba0beae1c,32145,--,--,--,61832,40.1471583,-87.6418298},,
923-Clarence-Ave-New-Castle-PA-16101,5e791b001f19d194c8a02173,67500,2,1,600,16101,40.9825731,-80.3213759,rich,rich
169-Old-Bartow-Rd-Homeland-FL-33830,5e76a0a010ae644708157408,350000,4,3,2732,33830,27.820024,-81.830463,rich,rich
2675-NW-58th-Ter-Ocala-FL-34482,5e7831e0cada5e0850064972,239900,3,2,1796,34482,29.2145094,-82.2153907,"""unsure""",
1942-Wind-Meadows-Dr-Bartow-FL-33830,5e76a4ba10ae64470815741b,285000,4,3,2345,33830,27.9417791,-81.8729324,rich,rich
318-Phillips-St-New-Castle-PA-16101,5e791c441f19d194c8a02178,28000,3,2,1644,16101,40.9881709,-80.34107259999999},,
2090-Chickadee-St-Bartow-FL-33830,5e76a65210ae644708157423,265000,4,2,2336,33830,27.9406925,-81.8740378,useless,useless
910-Rose-Ave-New-Castle-PA-16101,5e791db81f19d194c8a0217e,57500,4,1,2320,16101,40.9852181,-80.3249446,medium,medium
2094-Country-Aire-Loop-Bartow-FL-33830,5e769be010ae6447081573f9,299900,5,3,2706,33830,27.9425192,-81.8730352,rich,rich
808-Grant-St-Bartow-FL-33830,5e76a8a110ae644708157429,255145,4,3,2109,33830,27.8915661,-81.8005724,useless,useless
2065-Chickadee-St-Bartow-FL-33830,5e76a38810ae644708157417,250000,4,3,2096,33830,27.9402621,-81.8732912,rich,rich
727-South-St-Danville-IL-61832,5e7b0f9eccaa4a3ba0beae1f,12213,--,--,--,61832,40.1228299,-87.61726879999999},,
416-Epworth-St-New-Castle-PA-16101,5e791e711f19d194c8a02182,25000,3,1,1248,16101,40.9959074,-80.3396095,poor,poor
504-Electric-St-New-Castle-PA-16101,5e791e461f19d194c8a02181,22900,2,1,1152,16101,40.9832526,-80.3392723,"""poor""",
116-Friendship-St-New-Castle-PA-16101,5e791f921f19d194c8a02188,19900,3,1,1186,16101,40.9911358,-80.3445153,"""poor""",
1796-Williamsburg-Dr-Bartow-FL-33830,5e76a11610ae64470815740b,235000,4,3,1841,33830,27.916361,-81.8376772,medium,rich
621-Eisenhower-St-Bartow-FL-33830,5e76aa1410ae64470815742f,228835,4,2,1817,33830,27.8915661,-81.8005724,useless,useless
1155-De-La-Palma-Ave-Bartow-FL-33830,5e76aa7510ae644708157431,215952,4,2,2072,33830,27.8770948,-81.8327893,rich,rich
132-Thomas-Rd-New-Castle-PA-16101,5e79227f1f19d194c8a02194,19999,3,1,918,16101,40.946499,-80.3106169},,
12-Grandview-Ave-New-Castle-PA-16101,5e79216b1f19d194c8a02190,110000,3,2,1537,16101,41.004776,-80.3733029,useless,useless
2967-W-State-St-New-Castle-PA-16101,5e7922271f19d194c8a02193,73000,3,1,1556,16101,41.0183921,-80.4134606,rich,unsure
636-Eisenhower-St-Bartow-FL-33830,5e76a78410ae644708157425,215805,3,2,1555,33830,27.9569128,-81.768357,useless,useless
780-Shady-Ln-Bartow-FL-33830,5e769c1410ae6447081573fa,199000,6,5,3488,33830,27.9069658,-81.8513146,unsure,unsure
750-S-Woodlawn-Ave-Bartow-FL-33830,5e76a54910ae64470815741e,169900,3,1,1236,33830,27.8900922,-81.8511438,medium,medium
731-Kathy-Rd-Bartow-FL-33830,5e76aabf10ae644708157433,140090,3,2,1084,33830,27.9180219,-81.780475,useless,useless
3954-NW-46th-Ter-Ocala-FL-34482,5e783a9ecada5e0850064997,239900,2,2,2030,34482,29.2080499,-82.1980711,"""unsure""",
1105-Matilda-Ave-New-Castle-PA-16101,5e7923791f19d194c8a02199,149900,3,2,2262,16101,40.9921047,-80.369149,rich,rich
1026-Warren-Ave-New-Castle-PA-16101,5e7924431f19d194c8a0219d,39000,2,1,725,16101,40.9856476,-80.3198527,poor,poor
8135-Abc-Rd-Bartow-FL-33830,5e76a46f10ae644708157419,155500,2,2,720,33830,27.8599173,-81.7189117,poor,poor
820-S-Orange-Ave-Bartow-FL-33830,5e76a17f10ae64470815740d,149900,2,1,1174,33830,27.8892448,-81.8360764,unsure,poor
2055-S-Floral-Ave-LOT-238-Bartow-FL-33830,5e769c5d10ae6447081573fc,98500,2,2,1456,33830,27.8743363,-81.8534526,poor,unsure
2011-NW-50th-Cir-Ocala-FL-34482,5e7837dacada5e085006498d,222900,3,2,1944,34482,29.2114794,-82.2044341,unsure,medium
427-Boyles-Ave-New-Castle-PA-16101,5e7926611f19d194c8a021a4,79500,6,4,3800,16101,41.0080202,-80.3355192,unsure,rich
1550-E-Bay-St-Bartow-FL-33830,5e76a28b10ae644708157412,135000,4,2,1650,33830,27.8897836,-81.8275382,poor,poor
118-Patrick-Henry-Rd-Bartow-FL-33830,5e76a22210ae644708157410,129900,2,2,1065,33830,27.9127957,-81.7236345,poor,unsure
1160-Austin-St-Bartow-FL-33830,5e769ebc10ae644708157402,119999,3,1,1050,33830,27.9020571,-81.8551556,poor,unsure
5692-NW-27th-Pl-Ocala-FL-34482,5e78343ccada5e085006497d,219900,2,2,1781,34482,29.2150059,-82.2134585,medium,medium
909-Garfield-Pl-Danville-IL-61832,5e7b1029ccaa4a3ba0beae23,34531,--,--,--,61832,40.1397041,-87.6036707},,
87-S-Lee-Ave-New-Castle-PA-16101,5e79287c1f19d194c8a021ac,29900,3,1,1268,16101,40.9947128,-80.3625373,poor,useless
229-N-Scott-St-New-Castle-PA-16101,5e7928f41f19d194c8a021af,15000,3,1,1126,16101,41.0041486,-80.330243,useless,useless
1011-N-Jefferson-St-New-Castle-PA-16101,5e7928d01f19d194c8a021ae,65000,4,1,1232,16101,41.0119509,-80.3478764,useless,useless
318-Sycamore-St-New-Castle-PA-16101,5e7929361f19d194c8a021b0,22500,3,1,1176,16101,41.0005745,-80.3457274,poor,poor
1710-Hamilton-St-Bartow-FL-33830,5e76a13510ae64470815740c,114000,2,1,952,33830,27.8893165,-81.8252221,poor,unsure
1860-S-Broadway-Ave-Bartow-FL-33830,5e76ac4710ae64470815743a,107424,3,1,960,33830,27.8766704,-81.8428849,poor,poor
2055-S-Floral-Ave-LOT-40-Bartow-FL-33830,5e76a32210ae644708157415,54900,2,2,1144,33830,27.872192,-81.8489954,poor,unsure
1427-W-Washington-St-New-Castle-PA-16101,5e792cb31f19d194c8a021c1,59900,3,1,1232,16101,40.9967685,-80.3698015,medium,medium
111-E-Wallace-Ave-New-Castle-PA-16101,5e792a9a1f19d194c8a021b7,55000,4,2,2091,16101,41.0067537,-80.3450483,useless,useless
728-Oak-St-New-Castle-PA-16101,5e792c021f19d194c8a021bf,54800,2,1,1344,16101,40.99621,-80.3320816,medium,medium
2455-Us-Highway-17s-42-Bartow-FL-33830,5e769d7d10ae6447081573ff,28900,2,2,910,33830,27.8678906,-81.830188,poor,poor
3605-Blackmoor-Ln-Lake-Wales-FL-33859,5e842c33baa2413ce0462961,449900,2,2,2079,33859,27.9443296,-81.6596202,rich,rich
4161-Limerick-Dr-Lake-Wales-FL-33859,5e842fa1baa2413ce0462976,385000,3,2,1987,33859,27.9472124,-81.6586203,rich,rich
1909-Meridian-St-Danville-IL-61832,5e7b10aeccaa4a3ba0beae26,70081,--,--,--,61832,40.1589296,-87.6196077},,
1713-Hart-St-New-Castle-PA-16101,5e792e0c1f19d194c8a021c8,65000,2,1,1928,16101,40.9976964,-80.3748034,rich,rich
409-Blaine-St-New-Castle-PA-16101,5e792deb1f19d194c8a021c7,36000,3,2,1296,16101,41.0060693,-80.3439932,poor,unsure
1813-Scenic-Dr-Tool-TX-75143,5e92810cd3a33e1d5c761b0c,419000,3,2,1768,75143,32.2738089,-96.1564476,rich,rich
295-Boros-Dr-North-Fort-Myers-FL-33903,5e83f650baa2413ce0462817,107900,2,2,1012,33903,26.6928147,-81.9114678,medium,medium
1429-W-Washington-St-New-Castle-PA-16101,5e7930d31f19d194c8a021d5,49900,3,1,957,16101,40.9967795,-80.369932,medium,medium
4240-Roebelenii-Dr-Lake-Wales-FL-33859,5e842da0baa2413ce046296a,360000,3,2,2351,33859,27.9541193,-81.6478147,rich,rich
4117-Limerick-Dr-Lake-Wales-FL-33859,5e843138baa2413ce046297f,325000,2,2,1290,33859,27.9493838,-81.6592194,rich,rich
3935-NW-46th-Ter-Ocala-FL-34482,5e783b7acada5e085006499a,209999,2,2,1454,34482,29.2080499,-82.1980711,medium,medium
925-Blueridge-Dr-Danville-IL-61832,5e7b10c6ccaa4a3ba0beae27,49243,--,--,--,61832,40.1580293,-87.6144757},,
107-E-Home-St-New-Castle-PA-16101,5e79326d1f19d194c8a021dc,24000,2,2,1540,16101,40.9908587,-80.3449291,useless,useless
2084-NW-50th-Cir-Ocala-FL-34482,5e783be2cada5e085006499c,209900,3,2,1901,34482,29.2093942,-82.2073645,unsure,unsure
5256-NW-34th-St-Ocala-FL-34482,5e782a68cada5e0850064953,196022,2,2,1941,34482,29.2225024,-82.2071539,medium,medium
82-Sandhill-Dr-82-N-North-Fort-Myers-FL-33903,5e83f6a8baa2413ce0462819,101995,2,2,1680,33903,26.6948691,-81.903994,useless,unsure
804-Butler-Ave-New-Castle-PA-16101,5e79357c1f19d194c8a021ec,15900,2,2,1105,16101,40.9934853,-80.3309175,useless,useless
719-Moffatt-Rd-New-Castle-PA-16101,5e7935c81f19d194c8a021ee,162368,4,1.5,1946,16101,41.027216,-80.29272200000001},,
8081-NW-47th-St-Ocala-FL-34482,5e783073cada5e085006496b,209000,3,2,1772,34482,29.236494,-82.2536402,medium,medium
613-Miller-Ave-New-Castle-PA-16101,5e79360c1f19d194c8a021f0,99643,3,1,1700,16101,40.9984272,-80.370019},,
706-Arlington-Ave-New-Castle-PA-16101,5e7936661f19d194c8a021f1,41553,3,1,1240,16101,40.9848747,-80.3343008},,
408-N-Beaver-St-New-Castle-PA-16101,5e7936811f19d194c8a021f2,36834,3,1,1380,16101,41.0059733,-80.3486487},,
1001-Warren-Ave-New-Castle-PA-16101,5e7936a01f19d194c8a021f3,64454,2,1,1015,16101,40.9852123,-80.32163709999999},,
225-S-Cochran-Way-New-Castle-PA-16101,5e7936bf1f19d194c8a021f4,20116,2,2,1398,16101,40.996971,-80.34620389999999},,
514-Mccombs-Cir-New-Castle-PA-16101,5e7936e01f19d194c8a021f5,94713,2,1,1042,16101,41.0127809,-80.4052002},,
1006-N-Jefferson-St-New-Castle-PA-16101,5e7937371f19d194c8a021f6,58008,2,1,1157,16101,41.0115696,-80.34728899999999},,
312-Gardner-Center-Rd-New-Castle-PA-16101,5e7937a51f19d194c8a021f7,148044,3,1,1627,16101,40.9530454,-80.3131935},,
908-S-Cascade-St-New-Castle-PA-16101,5e7937c01f19d194c8a021f8,64859,3,1,960,16101,40.9852834,-80.3199614},,
9028-SE-49th-Avenue-Rd-Ocala-FL-34480,5e783d23cada5e08500649a2,200850,3,2,1540,34482,29.0906577,-82.0661818,useless,useless
328-Sacramento-St-North-Fort-Myers-FL-33903,5e83f5c7baa2413ce0462814,99900,2,2,920,33903,26.6865715,-81.8939256,poor,poor
5648-NW-37th-Lane-Rd-Ocala-FL-34482,5e7838e5cada5e0850064992,199900,2,2,1413,34482,29.3099408,-82.1897314,medium,medium
3202-Yellowstone-Blvd-Houston-TX-77021,5e793a911f19d194c8a02203,282500,2,2,1922,77021,29.697109,-95.378095,medium,unsure
5020-Winnetka-St-Houston-TX-77021,5e7939d21f19d194c8a02200,249000,3,2,1330,77021,29.7071827,-95.337151,poor,medium
3338-Kelton-St-Houston-TX-77021,5e793c861f19d194c8a0220f,343000,3,3,1965,77021,29.7037139,-95.3716888,rich,rich
6733-Allegheny-St-Houston-TX-77021,5e793c121f19d194c8a0220c,274888,3,3,1651,77021,29.698789,-95.372531,useless,useless
3303-Daphne-St-Houston-TX-77021,5e793c321f19d194c8a0220d,272888,3,3,1596,77021,29.6986009,-95.3727958,useless,useless
4722-NW-30th-Pl-Ocala-FL-34482,5e782aa4cada5e0850064954,179000,3,2,1582,34482,29.2176684,-82.1987641,medium,unsure
1880-NW-58th-Ct-Ocala-FL-34482,5e9d3a59590ccc52909b8b86,174500,2,2,1456,34482,29.205883,-82.2160276,poor,unsure
801-NW-107th-Ct-Ocala-FL-34482,5e7832b7cada5e0850064976,172500,3,2,1040,34482,29.195063,-82.297173,poor,poor
7455-NW-45th-Ln-Ocala-FL-34482,5e78320ccada5e0850064973,169900,2,3,1803,34482,29.23466,-82.242633,poor,unsure
2232-NW-50th-Cir-Ocala-FL-34482,5e782fe1cada5e0850064969,174900,2,2,1677,34482,29.2101588,-82.2123544,medium,unsure
5922-NW-24th-St-Ocala-FL-34482,5e9d37e5590ccc52909b8b7a,174000,3,2,1429,34482,29.2116476,-82.2173864,poor,unsure
6744-Del-Rio-St-Houston-TX-77021,5e79404d1f19d194c8a02220,294000,3,3,1815,77021,29.698404,-95.371336,rich,rich
5056-NW-21st-Loop-Ocala-FL-34482,5e782cfecada5e085006495b,166000,2,2,1387,34482,29.2082842,-82.204965,unsure,unsure
5365-NW-53rd-Ln-Ocala-FL-34482,5e782d1ccada5e085006495c,129900,3,2,1077,34482,29.2431761,-82.2087093,poor,unsure
6301-NW-57th-Ave-Ocala-FL-34482,5e7828f3cada5e085006494b,119900,3,1,1416,34482,29.2525276,-82.2136072,poor,unsure
1596-NW-114th-Ct-Ocala-FL-34482,5e783609cada5e0850064985,100000,4,2,2356,34482,29.2037894,-82.3093005,poor,poor
5322-Newkirk-Ln-Houston-TX-77021,5e7942301f19d194c8a0222b,245000,3,2,1455,77021,29.6987738,-95.3308179,unsure,medium
94-E-North-Shore-Ave-North-Fort-Myers-FL-33917,5e7c669accaa4a3ba0beb522,192502,2,1,1450,33917,26.6666917,-81.8758831},,
2250-NW-59th-Ave-Ocala-FL-34482,5e7844e4cada5e08500649c4,156373,2,2,1671,34482,29.210051,-82.2170892,poor,unsure
13840-SW-13the-Pl-Ocala-FL-34482,5e78353ccada5e0850064980,82000,3,2,1056,34482,29.2645726,-82.2800546,poor,poor
4744-NW-19th-St-396-Ocala-FL-34482,5e782e37cada5e0850064961,49500,3,2,1040,34482,29.2056702,-82.1996753,poor,poor
24480-Mondon-Hill-Rd-Brooksville-FL-34601,5e7b1b1bccaa4a3ba0beae5f,3990000,4,2,2452,34601,28.551714,-82.326926,unsure,unsure
3630-Cosby-St-Houston-TX-77021,5e7943af1f19d194c8a02232,146999,3,1,984,77021,29.6983329,-95.3641664,poor,poor
821-NW-59th-Ct-Ocala-FL-34482,5e78318bcada5e0850064971,99500,3,2,1431,34482,29.1958065,-82.217344,poor,poor
4579-NW-20th-St-LOT-262-Ocala-FL-34482,5e782ec5cada5e0850064964,48000,3,2,1560,34482,29.2072646,-82.1976331,poor,unsure
255-NW-40th-Ave-LOT-8-Ocala-FL-34482,5e783ce9cada5e08500649a1,38500,2,2,768,34482,29.189997,-82.187915,poor,poor
11560-NW-19th-Ln-Ocala-FL-34482,5e9d39ca590ccc52909b8b83,35000,3,2,1008,34482,29.2069387,-82.3106999,useless,useless
2278-NW-48th-Avenue-Rd-223-Ocala-FL-34482,5e784389cada5e08500649bf,24900,2,2,864,34482,29.2105,-82.2002585,poor,poor
4697-NE-22st-Rd-Ocala-FL-34482,5e78418dcada5e08500649b6,19500,2,1,600,34482,29.2357974,-82.1078406,poor,poor
2112-W-Lakeview-Blvd-North-Fort-Myers-FL-33903,5e83fa3dbaa2413ce0462831,274702,4,3,2057,33903,26.6446345,-81.9203952},,
25212-Croom-Rd-Brooksville-FL-34601,5e9de6516e4d6061e0463840,1650000,4,4,3878,34601,28.584381,-82.321007,rich,rich
7334-England-St-Houston-TX-77021,5e7947cf1f19d194c8a02246,133059,3,1,1364,77021,29.6824377,-95.36110049999999},,
3295-E-Ames-Ave-Kingman-AZ-86409,5e7948e01f19d194c8a02249,103000,3,2,1111,86409,35.2652115,-114.0009705,poor,poor
3846-E-Lass-Ave-Kingman-AZ-86409,5e794a8f1f19d194c8a02251,179900,3,2,1591,86409,35.2624811,-113.9814096,rich,unsure
5181-Valle-Escondido-Kingman-AZ-86409,5e794c131f19d194c8a02256,170000,3,2,1205,86409,35.189443,-114.0530065,unsure,medium
650-E-Windsor-Ave-Kingman-AZ-86409,5e794d4b1f19d194c8a0225b,97000,3,2,1568,86409,35.2155209,-114.0481424},,
4475-N-Adams-St-Kingman-AZ-86409,5e794dd11f19d194c8a0225e,189500,2,2,1536,86409,35.2530881,-114.0219244,rich,rich
4026-E-Lum-Ave-Kingman-AZ-86409,5e794dfe1f19d194c8a0225f,60000,2,2,950,86409,35.2596072,-113.9756829,poor,poor
6900-N-Avenida-Ramirez-Kingman-AZ-86409,5e794ea51f19d194c8a02262,45000,3,1,666,86409,35.3234824,-114.0324359,poor,poor
2725-E-Sierra-Vista-Ave-Kingman-AZ-86409,5e7957df1f19d194c8a02289,61654,--,--,840,86409,35.2468572,-114.0161633},,
3636-N-Miller-St-Kingman-AZ-86409,5e794f321f19d194c8a02265,179000,3,2,1260,86409,35.2284068,-114.020765,unsure,medium
833-Pala-Mesa-Dr-Kingman-AZ-86409,5e7950e91f19d194c8a0226e,179900,3,2,1353,86409,35.2200734,-114.0460683,useless,useless
2799-Punta-Vis-Kingman-AZ-86409,5e79512c1f19d194c8a0226f,178000,4,2,1397,86409,35.2713433,-114.0143939,unsure,medium
3571-N-Arizona-St-Kingman-AZ-86409,5e7952471f19d194c8a02274,160000,3,2,1250,86409,35.2270379,-114.0134686,unsure,unsure
3223-E-Lass-Ave-Kingman-AZ-86409,5e7952a61f19d194c8a02275,55000,2,1,960,86409,35.2627355,-114.0037118,poor,poor
4085-N-Stardust-Rd-Kingman-AZ-86409,5e79585a1f19d194c8a0228b,238063,--,2,1499,86409,35.2420635,-114.0320526},,
3644-N-Miller-St-Kingman-AZ-86409,5e7954f61f19d194c8a0227f,216900,3,2,1636,86409,35.2284503,-114.0207648,useless,useless
2711-Punta-Vis-Kingman-AZ-86409,5e7953c41f19d194c8a0227b,167000,3,2,1205,86409,35.2713433,-114.0143939,medium,medium
2455-E-Lass-Ave-Kingman-AZ-86409,5e7957c41f19d194c8a02288,99846,3,2,1248,86409,35.2627647,-114.0209023,"""poor""",
5362-N-Prairie-Heights-Dr-Kingman-AZ-86409,5e7956651f19d194c8a02283,292500,4,2,1886,86409,35.279207,-114.014919},,
5365-N-Canyon-Trails-Dr-Kingman-AZ-86409,5e7956831f19d194c8a02284,292500,4,2,1886,86409,35.27942,-114.014635},,
3568-N-Roosevelt-St-Kingman-AZ-86409,5e7957941f19d194c8a02287,138140,3,2,1147,86409,35.2268562,-114.0180914},,
3735-E-Diagonal-Way-Kingman-AZ-86409,5e7959d41f19d194c8a02290,67116,3,2,1226,86409,35.2475714,-113.9857772},,
3908-Raymond-Ave-Kingman-AZ-86409,5e7959f11f19d194c8a02291,200726,3,1,1814,86409,35.2354656,-114.0387194},,
16034-Snow-Memorial-Hwy-Brooksville-FL-34601,5e7b1cd2ccaa4a3ba0beae67,1299000,5,5,4016,34601,28.653688,-82.35768,rich,rich
5575-Grand-Summit-Dr-Brooksville-FL-34601,5e7b1856ccaa4a3ba0beae4f,1250000,5,6,6781,34601,28.5076658,-82.3981931,rich,rich
106-Milliken-Dr-Livingston-TX-77351,5e795b731f19d194c8a02296,79900,3,2,1136,77351,30.6945207,-94.944946,useless,useless
297-Hillcrest-Ln-Livingston-TX-77351,5e795c711f19d194c8a0229b,100000,3,2,1696,77351,30.753285,-94.916873},,
6443-Griffin-Rd-Brooksville-FL-34601,5e7b22fdccaa4a3ba0beae88,929900,3,4,4254,34601,28.52666,-82.359362,rich,rich
1407-Mossycup-Ln-Livingston-TX-77351,5e795ca11f19d194c8a0229c,188000,3,2,1735,77351,30.7083731,-94.9496804,poor,unsure
233-Soda-Oaks-Livingston-TX-77351,5e795bf91f19d194c8a02299,129900,2,2,1303,77351,30.7006552,-94.847453,poor,poor
15200-Snow-Memorial-Hwy-Brooksville-FL-34601,5e7b1d8dccaa4a3ba0beae6a,674900,4,3,3500,34601,28.644547,-82.357624,rich,rich
676-E-Soda-Central-Loop-E-Livingston-TX-77351,5e795e351f19d194c8a022a3,199000,3,2,1768,77351,30.689327,-94.8183886,poor,poor
204-Post-Oak-St-Livingston-TX-77351,5e795da51f19d194c8a022a0,184500,3,3,2218,77351,30.6963455,-94.9147498,unsure,unsure
385-Norfolk-Livingston-TX-77351,5e795d7b1f19d194c8a0229f,75000,2,1,600,77351,30.7204771,-95.0647816,poor,poor
231-Blossom-Ln-Palm-Beach-Shores-FL-33404,5e848892baa2413ce0462b73,530910,3,2,1254,33404,26.7799879,-80.0366325},,
191-Hefner-Ave-Livingston-TX-77351,5e795f251f19d194c8a022a6,157500,3,2,1344,77351,30.7371161,-95.015326,poor,unsure
221-Sharon-Ln-Livingston-TX-77351,5e795f421f19d194c8a022a7,65000,3,2,1133,77351,30.725714,-95.1016549,poor,useless
152-Big-Man-Rd-Livingston-TX-77351,5e7961581f19d194c8a022b0,60000,3,1,916,77351,30.8333382,-94.8642592,poor,poor
13165-S-Mine-Trl-Brooksville-FL-34601,5e7b1681ccaa4a3ba0beae45,575000,3,2,2350,34601,28.670445,-82.415659,rich,rich
23012-Tankersley-Rd-Brooksville-FL-34601,5e7b1a5bccaa4a3ba0beae5b,549900,4,4,4091,34601,28.577559,-82.358168,unsure,rich
15045-Morgan-Ln-Brooksville-FL-34601,5e7b18afccaa4a3ba0beae51,527000,4,3,2817,34601,28.639391,-82.37112,rich,rich
7321-Charlies-Pl-Brooksville-FL-34601,5e7b16f6ccaa4a3ba0beae48,499000,3,2,2460,34601,28.5394763,-82.3082827,rich,rich
490-Bristol-Ln-Livingston-TX-77351,5e79648c1f19d194c8a022c0,175000,2,3,1152,77351,30.699415,-94.902982,poor,unsure
259-Glacier-Dr-Livingston-TX-77351,5e7966d21f19d194c8a022ca,140000,3,2,1728,77351,30.746583,-95.094619,unsure,unsure
1586-Ilona-Dr-Bullhead-City-AZ-86442,5e7a85bea0a7f0c61005f5b1,162346,--,--,1093,86442,35.0425755,-114.5949799},,
7029-Cedar-Ln-Brooksville-FL-34601,5e7b142accaa4a3ba0beae39,489900,2,2,1654,34601,28.529318,-82.3401669,unsure,unsure
1129-Galloway-Ln-Livingston-TX-77351,5e79673b1f19d194c8a022cc,170000,3,2,1133,77351,30.6598502,-94.9069228,poor,poor
13535-Citrus-Way-Brooksville-FL-34601,5e7b1331ccaa4a3ba0beae34,405000,4,3,2647,34601,28.62023,-82.454227,unsure,rich
260-Goldenrod-Livingston-TX-77351,5e796a531f19d194c8a022d9,67000,2,2,952,77351,30.800011,-95.065124,poor,poor
20424-Marguerite-Rd-Brooksville-FL-34601,5e7b1f14ccaa4a3ba0beae71,375000,4,4,2592,34601,28.598637,-82.391884,unsure,unsure
24243-Balmoral-Ln-Brooksville-FL-34601,5e7b17e1ccaa4a3ba0beae4d,359900,3,2,2650,34601,28.5798537,-82.3355033,rich,rich
233-Mesquite-Livingston-TX-77351,5e796f791f19d194c8a022eb,69900,3,2,1020,77351,30.8046033,-95.0675906,poor,poor
23125-Jacobson-Rd-Brooksville-FL-34601,5e7b14a2ccaa4a3ba0beae3b,310000,3,2,1888,34601,28.5859007,-82.3547251,unsure,rich
25022-Richbarn-Rd-Brooksville-FL-34601,5e7b21b2ccaa4a3ba0beae81,256750,4,4,--,34601,28.5627961,-82.3303549,useless,unsure
705-Museum-Ct-Brooksville-FL-34601,5e7b19baccaa4a3ba0beae57,248000,5,3,2096,34601,28.5558554,-82.3800848,medium,medium
61-Olive-St-Brooksville-FL-34601,5e7b1231ccaa4a3ba0beae2e,245000,2,2,1678,34601,28.558546,-82.384491,medium,unsure
Casey-Rd-Brooksville-FL-34601,5e7b1dfaccaa4a3ba0beae6c,225000,3,2,1821,34601,28.5026502,-82.330473,medium,unsure
1030-Whiteway-Dr-Brooksville-FL-34601,5e7b1955ccaa4a3ba0beae55,200000,2,2,1668,34601,28.5680347,-82.3935977,medium,medium
5316-Cappleman-Loop-Brooksville-FL-34601,5e7b146cccaa4a3ba0beae3a,235000,3,2,1661,34601,28.5049396,-82.4122742,medium,medium
250-Muscovy-Trl-Livingston-TX-77351,5e7998c91f19d194c8a022fd,225000,3,2,1369,77351,30.7090077,-95.0960339,poor,medium
139-Bay-Haven-Blvd-Livingston-TX-77351,5e7999071f19d194c8a022ff,185000,3,1,1056,77351,30.7046901,-95.0836003,poor,poor
705-Big-Lake-Dr-Livingston-TX-77351,5e799a571f19d194c8a02306,149888,4,1,1510,77351,30.751409,-95.05972899999999},,
1030-Howell-Ave-Brooksville-FL-34601,5e7b1296ccaa4a3ba0beae31,175000,2,3,2078,34601,28.5688502,-82.3822877,medium,medium
268-Patterson-Ln-Livingston-TX-77351,5e7999f61f19d194c8a02304,269500,4,2,1664,77351,30.6635955,-94.8666994,medium,medium
140-Rose-Bud-Dr-Livingston-TX-77351,5e799d081f19d194c8a0230f,875000,4,4,4381,77351,30.6769487,-95.02673879999999},,
7950-Southern-Pines-Dr-Brooksville-FL-34601,5e7b21d9ccaa4a3ba0beae82,169500,3,2,1674,34601,28.5439961,-82.425294,medium,medium
26194-Mondon-Hill-Rd-Brooksville-FL-34601,5e7b1602ccaa4a3ba0beae42,159900,3,2,1432,34601,28.5531757,-82.3053141,poor,unsure
24341-Audubon-Dr-Brooksville-FL-34601,5e7b2322ccaa4a3ba0beae89,105000,2,1,784,34601,28.5270153,-82.3323662,poor,poor
1315-Midway-Central-Rd-Livingston-TX-77351,5e799de11f19d194c8a02312,91068,4,2,1848,77351,30.7430439,-94.6472346,useless,useless
28104-Forkland-St-Brooksville-FL-34601,5e7b135dccaa4a3ba0beae35,79000,2,1,1000,34601,28.6603862,-82.2787182,poor,poor
